,Long,Lat,offence,occurrenceyear,occurrencemonth,occurrencehour,occurrencedayofweek,occurrencedayofweek_num
25683,-79.3783188,43.6562653,Robbery - Mugging,2018.0,2,2,Sunday    ,1
25684,-79.450882,43.7793312,Assault,2018.0,1,16,Wednesday ,4
25685,-79.25354770000001,43.77439879999999,Assault,2018.0,2,10,Friday    ,6
25686,-79.43727870000001,43.6404533,Discharge Firearm With Intent,2018.0,2,19,Friday    ,6
25687,-79.2323532,43.8152542,Assault With Weapon,2018.0,2,21,Friday    ,6
25688,-79.3725052,43.8085098,Assault With Weapon,2018.0,3,16,Sunday    ,1
25689,-79.28672790000002,43.7000847,Assault With Weapon,2018.0,5,13,Tuesday   ,3
25690,-79.28672790000002,43.7000847,Assault With Weapon,2018.0,5,13,Tuesday   ,3
25691,-79.3679428,43.6548576,Assault,2018.0,3,12,Thursday  ,5
25692,-79.5189743,43.645668,Robbery - Mugging,2018.0,3,14,Thursday  ,5
25693,-79.378006,43.6621399,Assault With Weapon,2018.0,4,1,Saturday  ,7
25694,-79.3376999,43.661602,Assault,2018.0,5,18,Wednesday ,4
25695,-79.38415529999999,43.6639061,Assault,2018.0,6,19,Wednesday ,4
25696,-79.2644653,43.7496948,Assault,2018.0,6,20,Thursday  ,5
25697,-79.4654541,43.6523552,Assault,2018.0,5,13,Sunday    ,1
25698,-79.3484268,43.6749039,Robbery - Mugging,2019.0,11,15,Sunday    ,1
25699,-79.27879329999999,43.7701836,Assault,2019.0,1,23,Friday    ,6
25700,-79.3627396,43.65156939999999,Robbery - Mugging,2018.0,2,0,Saturday  ,7
25701,-79.55793759999999,43.676212299999996,Assault,2019.0,9,12,Thursday  ,5
25702,-79.55969240000002,43.7133217,Robbery - Delivery Person,2019.0,11,21,Tuesday   ,3
25703,-79.37947079999999,43.6560364,Assault,2019.0,10,1,Saturday  ,7
25704,-79.3701248,43.6561661,Robbery - Other,2018.0,10,16,Friday    ,6
25705,-79.4112167,43.66511920000001,Robbery - Mugging,2018.0,12,21,Sunday    ,1
25706,-79.48951720000001,43.6251068,Assault,2019.0,11,3,Friday    ,6
25707,-79.3837662,43.6557198,Assault,2019.0,11,17,Tuesday   ,3
25708,-79.401413,43.6477089,Discharge Firearm With Intent,2019.0,12,2,Sunday    ,1
25709,-79.5801926,43.653079999999996,Robbery - Mugging,2019.0,12,15,Monday    ,2
25710,-79.3710327,43.658294700000006,Robbery - Other,2018.0,12,14,Tuesday   ,3
25711,-79.4126663,43.6886711,Assault,2019.0,1,13,Tuesday   ,3
25712,-79.4126663,43.6886711,Assault - Force/Thrt/Impede,2019.0,1,13,Tuesday   ,3
25713,-79.5629959,43.7167969,Robbery - Delivery Person,2019.0,11,3,Friday    ,6
25714,-79.5751572,43.6320419,Robbery - Mugging,2019.0,12,17,Tuesday   ,3
25715,-79.4018936,43.6419144,Assault With Weapon,2019.0,12,21,Tuesday   ,3
25716,-79.3049927,43.6874847,Assault With Weapon,2019.0,9,14,Tuesday   ,3
25717,-79.3049927,43.6874847,Assault,2019.0,9,14,Tuesday   ,3
25718,-79.36830140000001,43.64838029999999,Assault With Weapon,2019.0,2,8,Friday    ,6
25719,-79.404007,43.6471901,Assault With Weapon,2018.0,12,20,Tuesday   ,3
25720,-79.3719101,43.6504669,Assault,2018.0,5,9,Thursday  ,5
25721,-79.5758743,43.7189217,Assault With Weapon,2018.0,5,23,Wednesday ,4
25722,-79.5758743,43.7189217,Assault,2018.0,5,23,Wednesday ,4
25723,-79.258522,43.752860999999996,Assault,2019.0,9,15,Wednesday ,4
25724,-79.258522,43.752860999999996,Assault,2019.0,9,15,Wednesday ,4
25725,-79.4341736,43.7292175,Assault,2019.0,9,23,Wednesday ,4
25726,-79.37937159999998,43.66187670000001,Assault,2019.0,1,21,Monday    ,2
25727,-79.4200821,43.7980042,Assault,2018.0,10,22,Tuesday   ,3
25728,-79.3845978,43.6649399,Assault,2019.0,9,3,Monday    ,2
25729,-79.38311,43.661373100000006,Assault,2019.0,9,17,Thursday  ,5
25730,-79.5892334,43.741096500000005,Pointing A Firearm,2019.0,9,21,Thursday  ,5
25731,-79.53055570000001,43.6467743,Assault,2019.0,2,2,Friday    ,6
25732,-79.28187559999999,43.6944313,Robbery - Mugging,2019.0,1,0,Wednesday ,4
25733,-79.37913509999998,43.6459885,Assault,2019.0,9,0,Wednesday ,4
25734,-79.4895325,43.6869965,Discharge Firearm With Intent,2018.0,6,14,Friday    ,6
25735,-79.39328,43.6483955,Assault,2019.0,11,20,Friday    ,6
25736,-79.37997440000001,43.65406420000001,Assault,2018.0,9,4,Saturday  ,7
25737,-79.2703934,43.8071899,Robbery - Other,2018.0,6,20,Friday    ,6
25738,-79.38011170000001,43.6637001,Assault,2018.0,6,21,Friday    ,6
25739,-79.3585358,43.6539078,Pointing A Firearm,2019.0,11,0,Sunday    ,1
25740,-79.3914032,43.658390000000004,Assault,2019.0,11,1,Sunday    ,1
25741,-79.3036575,43.7221909,Assault,2019.0,9,15,Thursday  ,5
25742,-79.37957759999999,43.656292,Robbery - Mugging,2019.0,10,16,Tuesday   ,3
25743,-79.3506775,43.7878723,Robbery - Mugging,2018.0,11,16,Friday    ,6
25744,-79.3000717,43.825321200000005,Robbery - Other,2019.0,10,18,Tuesday   ,3
25745,-79.27705379999999,43.72772979999999,Robbery - Other,2019.0,11,19,Tuesday   ,3
25746,-79.42398829999999,43.7056847,Aggravated Assault,2018.0,9,18,Saturday  ,7
25747,-79.4195175,43.6320152,Assault,2019.0,10,0,Saturday  ,7
25748,-79.42398829999999,43.7056847,Aggravated Assault,2018.0,9,18,Saturday  ,7
25749,-79.42398829999999,43.7056847,Aggravated Assault,2018.0,9,18,Saturday  ,7
25750,-79.2121429,43.7863922,Assault,2019.0,4,15,Tuesday   ,3
25751,-79.4876709,43.7063751,Robbery - Mugging,2019.0,8,15,Saturday  ,7
25752,-79.4919739,43.7590561,Assault,2019.0,6,12,Friday    ,6
25753,-79.1733017,43.8382835,Assault,2019.0,8,14,Wednesday ,4
25754,-79.22869109999999,43.809391,Robbery - Mugging,2018.0,10,14,Thursday  ,5
25755,-79.3983688,43.70673370000001,Assault,2019.0,9,13,Friday    ,6
25756,-79.4365997,43.6818695,Robbery - Mugging,2019.0,9,22,Friday    ,6
25757,-79.38067629999999,43.655777,Assault,2019.0,9,19,Friday    ,6
25758,-79.3586502,43.677524600000005,Assault,2019.0,10,13,Friday    ,6
25759,-79.2305298,43.7282486,Assault,2018.0,3,0,Thursday  ,5
25760,-79.37325290000001,43.653732299999994,Theft From Mail / Bag / Key,2018.0,12,16,Thursday  ,5
25761,-79.377388,43.6610031,Assault,2018.0,9,13,Friday    ,6
25762,-79.377388,43.6610031,Assault,2018.0,9,13,Friday    ,6
25763,-79.3621368,43.650199900000004,Assault,2018.0,9,3,Saturday  ,7
25764,-79.3152466,43.757873499999995,Assault,2018.0,9,12,Saturday  ,7
25765,-79.2551193,43.752933500000005,Assault,2018.0,10,19,Monday    ,2
25766,-79.25578309999999,43.7203598,Robbery - Mugging,2018.0,10,18,Monday    ,2
25767,-79.5151291,43.747097,Assault,2018.0,12,15,Monday    ,2
25768,-79.3565292,43.6573753,Assault With Weapon,2019.0,11,20,Tuesday   ,3
25769,-79.21891020000001,43.7431831,Assault,2018.0,12,23,Saturday  ,7
25770,-79.21891020000001,43.7431831,Assault - Force/Thrt/Impede,2018.0,12,23,Saturday  ,7
25771,-79.3722382,43.661228200000004,Robbery - Mugging,2019.0,7,14,Wednesday ,4
25772,-79.5121231,43.70109179999999,Robbery - Mugging,2019.0,9,14,Tuesday   ,3
25773,-79.5858307,43.7509766,Assault,2019.0,5,16,Saturday  ,7
25774,-79.3694611,43.654525799999995,Assault With Weapon,2019.0,10,1,Saturday  ,7
25775,-79.4523849,43.7424965,Assault,2019.0,7,16,Friday    ,6
25776,-79.44768520000001,43.6962624,Assault,2019.0,9,14,Sunday    ,1
25777,-79.3886948,43.6748848,Assault,2019.0,9,17,Thursday  ,5
25778,-79.37913509999998,43.6459885,Assault,2018.0,6,20,Friday    ,6
25779,-79.4505997,43.6763077,Assault With Weapon,2018.0,6,0,Sunday    ,1
25780,-79.20497890000001,43.7826042,Assault,2018.0,7,0,Saturday  ,7
25781,-79.328598,43.78965,Robbery - Mugging,2018.0,9,16,Friday    ,6
25782,-79.2848358,43.7475204,Assault,2019.0,10,12,Tuesday   ,3
25783,-79.24684909999999,43.76008220000001,Assault,2019.0,10,0,Saturday  ,7
25784,-79.23601529999999,43.7220345,Pointing A Firearm,2019.0,9,18,Wednesday ,4
25785,-79.3314056,43.7183647,Assault,2019.0,9,21,Wednesday ,4
25786,-79.3710327,43.658294700000006,Robbery - Mugging,2019.0,10,7,Tuesday   ,3
25787,-79.3858566,43.6608162,Robbery - Other,2018.0,9,16,Sunday    ,1
25788,-79.49465179999999,43.7777214,Discharge Firearm With Intent,2018.0,9,2,Saturday  ,7
25789,-79.3861618,43.66874310000001,Robbery - Mugging,2018.0,10,12,Friday    ,6
25790,-79.3243027,43.684982299999994,Assault,2019.0,10,17,Saturday  ,7
25791,-79.1556702,43.799175299999995,Assault,2019.0,7,18,Wednesday ,4
25792,-79.4023895,43.6367607,Assault With Weapon,2018.0,2,18,Tuesday   ,3
25793,-79.44390870000001,43.719486200000006,Robbery - Purse Snatch,2018.0,10,19,Friday    ,6
25794,-79.3646393,43.6492271,Assault,2018.0,10,18,Friday    ,6
25795,-79.4937515,43.671672799999996,Discharge Firearm With Intent,2018.0,12,19,Sunday    ,1
25796,-79.2964478,43.709919,Robbery - Other,2018.0,12,11,Saturday  ,7
25797,-79.3408585,43.7276573,Assault,2018.0,11,17,Thursday  ,5
25798,-79.5042191,43.684383399999994,Pointing A Firearm,2019.0,10,13,Saturday  ,7
25799,-79.43308259999999,43.712230700000006,Assault With Weapon,2019.0,10,23,Saturday  ,7
25800,-79.590126,43.7374535,Assault,2018.0,7,17,Saturday  ,7
25801,-79.4484253,43.722072600000004,Assault,2019.0,10,19,Friday    ,6
25802,-79.43308259999999,43.712230700000006,Assault With Weapon,2019.0,10,23,Saturday  ,7
25803,-79.4154892,43.631115,Assault,2018.0,7,18,Saturday  ,7
25804,-79.297287,43.7022209,Assault,2019.0,8,16,Saturday  ,7
25805,-79.4221725,43.6326828,Assault,2018.0,9,20,Saturday  ,7
25806,-79.17251590000001,43.7764816,Assault,2018.0,7,19,Saturday  ,7
25807,-79.3904343,43.6791496,Assault,2019.0,10,23,Thursday  ,5
25808,-79.5607376,43.7524796,Robbery - Mugging,2019.0,8,20,Saturday  ,7
25809,-79.36830140000001,43.6650581,Assault With Weapon,2018.0,7,18,Saturday  ,7
25810,-79.4795303,43.7036514,Assault,2018.0,9,21,Saturday  ,7
25811,-79.38067629999999,43.655777,Assault,2019.0,11,1,Sunday    ,1
25812,-79.36830140000001,43.6650581,Assault With Weapon,2018.0,7,18,Saturday  ,7
25813,-79.38067629999999,43.655777,Assault,2019.0,11,1,Sunday    ,1
25814,-79.4115524,43.6816711,Assault,2018.0,3,4,Saturday  ,7
25815,-79.2703934,43.8071899,Robbery - Other,2018.0,5,12,Sunday    ,1
25816,-79.51587679999999,43.698837299999994,Assault,2018.0,5,0,Friday    ,6
25817,-79.37872309999999,43.642551399999995,Assault,2018.0,5,0,Friday    ,6
25818,-79.50395970000001,43.629585299999995,Assault,2018.0,5,15,Friday    ,6
25819,-79.4558945,43.694438899999994,Assault,2018.0,5,16,Friday    ,6
25820,-79.39844509999999,43.651725799999994,Assault,2018.0,9,14,Friday    ,6
25821,-79.39504240000001,43.6454735,Robbery - Mugging,2018.0,12,3,Monday    ,2
25822,-79.3764877,43.66797639999999,Robbery - Mugging,2019.0,8,3,Saturday  ,7
25823,-79.3985062,43.6447792,Assault,2019.0,8,2,Monday    ,2
25824,-79.2778625,43.7299652,Assault,2019.0,9,10,Sunday    ,1
25825,-79.4209137,43.7732315,Robbery - Mugging,2018.0,9,22,Saturday  ,7
25826,-79.5162048,43.700161,Assault,2018.0,9,21,Saturday  ,7
25827,-79.28826140000001,43.7832909,Assault,2018.0,10,16,Monday    ,2
25828,-79.28826140000001,43.7832909,Assault,2018.0,10,16,Monday    ,2
25829,-79.226799,43.814510299999995,Assault,2018.0,9,21,Friday    ,6
25830,-79.4352188,43.7864723,Assault,2019.0,11,14,Tuesday   ,3
25831,-79.41557309999999,43.7797699,Assault,2019.0,12,0,Sunday    ,1
25832,-79.38638309999999,43.6624718,Robbery - Mugging,2018.0,12,20,Wednesday ,4
25833,-79.38638309999999,43.6624718,Robbery - Mugging,2018.0,12,20,Wednesday ,4
25834,-79.20186609999999,43.818603499999995,Assault With Weapon,2018.0,10,3,Wednesday ,4
25835,-79.3812866,43.6532097,Robbery - Mugging,2018.0,11,3,Friday    ,6
25836,-79.3783493,43.6662865,Assault,2018.0,10,20,Wednesday ,4
25837,-79.421196,43.6437263,Assault With Weapon,2018.0,12,2,Sunday    ,1
25838,-79.421196,43.6437263,Assault With Weapon,2018.0,12,2,Sunday    ,1
25839,-79.5153656,43.7576141,Assault,2018.0,12,17,Monday    ,2
25840,-79.36601259999999,43.6594429,Robbery - Other,2018.0,9,22,Friday    ,6
25841,-79.4887619,43.7545166,Assault,2019.0,8,16,Monday    ,2
25842,-79.3377228,43.70029829999999,Pointing A Firearm,2018.0,7,17,Tuesday   ,3
25843,-79.38272090000001,43.6395073,Assault,2018.0,9,22,Saturday  ,7
25844,-79.3584137,43.65558239999999,Assault,2019.0,11,19,Tuesday   ,3
25845,-79.2626724,43.716232299999994,Assault,2018.0,9,6,Saturday  ,7
25846,-79.57800290000002,43.725494399999995,Robbery - Delivery Person,2019.0,10,22,Friday    ,6
25847,-79.39504240000001,43.6454735,Assault,2019.0,10,2,Saturday  ,7
25848,-79.386528,43.6614685,Assault,2019.0,10,16,Saturday  ,7
25849,-79.3535843,43.80328370000001,Robbery - Mugging,2019.0,9,18,Sunday    ,1
25850,-79.380928,43.656330100000005,Assault,2018.0,10,18,Monday    ,2
25851,-79.3845978,43.6649399,Assault,2019.0,10,16,Saturday  ,7
25852,-79.2289963,43.7937088,Robbery - Mugging,2018.0,12,1,Monday    ,2
25853,-79.507225,43.7154579,Assault With Weapon,2019.0,10,5,Saturday  ,7
25854,-79.5115433,43.7652245,Discharge Firearm With Intent,2018.0,12,16,Tuesday   ,3
25855,-79.30626679999999,43.7914391,Robbery - Swarming,2019.0,10,18,Saturday  ,7
25856,-79.400032,43.6373711,Assault,2019.0,10,19,Sunday    ,1
25857,-79.37898249999999,43.6516953,Assault,2018.0,9,10,Sunday    ,1
25858,-79.23397829999999,43.744811999999996,Robbery - Delivery Person,2018.0,10,13,Monday    ,2
25859,-79.3985062,43.6447792,Robbery - Mugging,2019.0,9,5,Sunday    ,1
25860,-79.4950714,43.688957200000004,Assault,2019.0,9,18,Tuesday   ,3
25861,-79.42205809999999,43.66278079999999,Assault,2018.0,9,9,Friday    ,6
25862,-79.37220759999998,43.6676369,Assault,2018.0,9,0,Saturday  ,7
25863,-79.5083313,43.701980600000006,Assault,2019.0,9,12,Friday    ,6
25864,-79.5083313,43.701980600000006,Assault,2019.0,9,12,Friday    ,6
25865,-79.5006485,43.7763329,Robbery - Mugging,2019.0,10,22,Tuesday   ,3
25866,-79.1937714,43.763069200000004,Assault,2019.0,10,2,Tuesday   ,3
25867,-79.2981033,43.7810555,Robbery - Mugging,2019.0,10,16,Wednesday ,4
25868,-79.3872223,43.671299,Assault,2018.0,12,23,Monday    ,2
25869,-79.3852615,43.666549700000004,Robbery - Mugging,2018.0,12,4,Tuesday   ,3
25870,-79.44369509999999,43.688407899999994,Discharge Firearm With Intent,2018.0,12,6,Thursday  ,5
25871,-79.4424973,43.6394386,Robbery - Other,2018.0,12,22,Tuesday   ,3
25872,-79.4424973,43.6394386,Robbery - Mugging,2018.0,12,22,Tuesday   ,3
25873,-79.3864212,43.66936870000001,Assault,2019.0,10,16,Friday    ,6
25874,-79.3462677,43.678672799999994,Assault,2019.0,11,21,Tuesday   ,3
25875,-79.3462677,43.678672799999994,Assault,2019.0,11,21,Tuesday   ,3
25876,-79.3845978,43.6649399,Robbery - Mugging,2019.0,12,3,Sunday    ,1
25877,-79.3855591,43.6460571,Assault,2019.0,10,8,Saturday  ,7
25878,-79.3961639,43.653347,Assault,2019.0,10,17,Saturday  ,7
25879,-79.4910507,43.763504,Assault,2019.0,10,3,Saturday  ,7
25880,-79.5003128,43.7001381,Assault,2019.0,10,19,Saturday  ,7
25881,-79.49246219999999,43.65875629999999,Assault,2018.0,12,17,Sunday    ,1
25882,-79.5858307,43.7509766,Assault With Weapon,2018.0,12,9,Monday    ,2
25883,-79.4427948,43.69730379999999,Assault,2019.0,6,8,Wednesday ,4
25884,-79.33631899999999,43.8040886,Assault With Weapon,2019.0,6,14,Wednesday ,4
25885,-79.3744125,43.649925200000006,Aggravated Assault,2019.0,6,4,Thursday  ,5
25886,-79.3744125,43.649925200000006,Assault With Weapon,2019.0,6,4,Thursday  ,5
25887,-79.37791440000001,43.649150799999994,Assault,2019.0,6,11,Thursday  ,5
25888,-79.555603,43.714325,Assault,2019.0,5,18,Thursday  ,5
25889,-79.3381882,43.672451,Assault,2019.0,5,18,Monday    ,2
25890,-79.4910812,43.7246208,Assault With Weapon,2019.0,5,21,Tuesday   ,3
25891,-79.2221222,43.7342186,Assault With Weapon,2019.0,6,8,Wednesday ,4
25892,-79.2221222,43.7342186,Assault With Weapon,2019.0,6,8,Wednesday ,4
25893,-79.3701248,43.6561661,Assault With Weapon,2019.0,6,12,Wednesday ,4
25894,-79.4232559,43.6494026,Assault,2019.0,4,9,Wednesday ,4
25895,-79.4109344,43.7615128,Assault,2019.0,4,15,Thursday  ,5
25896,-79.41886140000001,43.644207,Assault,2019.0,4,13,Friday    ,6
25897,-79.23554229999999,43.810714700000005,Robbery - Delivery Person,2019.0,4,0,Sunday    ,1
25898,-79.43260190000001,43.7315063,Assault,2019.0,5,2,Monday    ,2
25899,-79.4018936,43.6419144,Assault With Weapon,2019.0,5,3,Saturday  ,7
25900,-79.25205229999999,43.7358513,Assault,2019.0,5,21,Saturday  ,7
25901,-79.25205229999999,43.7358513,Assault,2019.0,5,21,Saturday  ,7
25902,-79.53508000000001,43.772644,Assault,2019.0,5,21,Saturday  ,7
25903,-79.2587738,43.7360458,Assault,2019.0,5,11,Thursday  ,5
25904,-79.4253387,43.637348200000005,Assault,2019.0,5,9,Monday    ,2
25905,-79.3734589,43.65730670000001,Robbery - Mugging,2019.0,4,3,Thursday  ,5
25906,-79.4201736,43.6478348,Robbery - Mugging,2019.0,5,13,Thursday  ,5
25907,-79.41383359999999,43.699451399999994,Robbery - Mugging,2019.0,4,11,Tuesday   ,3
25908,-79.3998184,43.7135315,Assault,2019.0,4,21,Thursday  ,5
25909,-79.463707,43.6539001,Robbery - Other,2019.0,2,17,Sunday    ,1
25910,-79.3617859,43.6603622,Assault,2019.0,2,21,Sunday    ,1
25911,-79.3959656,43.6478081,Assault,2019.0,5,1,Tuesday   ,3
25912,-79.5034943,43.662941,Pointing A Firearm,2018.0,3,22,Saturday  ,7
25913,-79.4967117,43.6895828,Assault,2019.0,5,20,Monday    ,2
25914,-79.397644,43.6449547,Assault,2019.0,5,23,Monday    ,2
25915,-79.5008926,43.6913033,Discharge Firearm With Intent,2019.0,5,21,Thursday  ,5
25916,-79.5008926,43.6913033,Discharge Firearm With Intent,2019.0,5,21,Thursday  ,5
25917,-79.3897552,43.6501961,Assault,2019.0,6,2,Tuesday   ,3
25918,-79.3921585,43.6496811,Assault,2019.0,4,5,Friday    ,6
25919,-79.2251663,43.7417946,Assault,2019.0,4,13,Monday    ,2
25920,-79.37947079999999,43.6560364,Robbery - Mugging,2019.0,8,12,Monday    ,2
25921,-79.380928,43.656330100000005,Assault,2019.0,7,0,Monday    ,2
25922,-79.3962021,43.6961288,Assault,2019.0,6,18,Tuesday   ,3
25923,-79.40270229999999,43.643928499999994,Robbery - Mugging,2019.0,12,0,Sunday    ,1
25924,-79.3133469,43.716987599999996,Robbery - Swarming,2019.0,5,1,Saturday  ,7
25925,-79.409256,43.677116399999996,Assault,2019.0,5,14,Saturday  ,7
25926,-79.28276059999999,43.7479286,Assault,2019.0,5,10,Monday    ,2
25927,-79.28276059999999,43.7479286,Assault,2019.0,5,10,Monday    ,2
25928,-79.42565920000001,43.6619873,Robbery - Swarming,2019.0,6,22,Monday    ,2
25929,-79.57069399999999,43.75848010000001,Assault,2019.0,5,15,Tuesday   ,3
25930,-79.5034943,43.662941,Assault With Weapon,2018.0,3,22,Saturday  ,7
25931,-79.3686295,43.6658783,Assault,2019.0,2,15,Monday    ,2
25932,-79.4112167,43.66511920000001,Assault,2019.0,2,22,Monday    ,2
25933,-79.38136290000001,43.6667061,Assault - Force/Thrt/Impede,2018.0,1,3,Monday    ,2
25934,-79.5043335,43.6904297,Assault With Weapon,2019.0,3,19,Sunday    ,1
25935,-79.2186813,43.7698135,Assault,2018.0,9,17,Monday    ,2
25936,-79.219696,43.745021799999996,Pointing A Firearm,2018.0,9,22,Tuesday   ,3
25937,-79.5040054,43.7677727,Robbery - Mugging,2018.0,2,18,Friday    ,6
25938,-79.35051729999999,43.660476700000004,Assault,2018.0,3,15,Friday    ,6
25939,-79.380928,43.656330100000005,Assault,2018.0,4,2,Friday    ,6
25940,-79.3754196,43.6712799,Assault,2019.0,9,20,Wednesday ,4
25941,-79.3635483,43.661377,Assault With Weapon,2018.0,9,10,Wednesday ,4
25942,-79.4164963,43.7705727,Assault,2018.0,9,21,Wednesday ,4
25943,-79.3104401,43.7548218,Robbery - Mugging,2018.0,9,15,Tuesday   ,3
25944,-79.4263687,43.7051964,Assault,2018.0,9,19,Friday    ,6
25945,-79.3844147,43.6573105,Assault,2018.0,10,16,Friday    ,6
25946,-79.3287811,43.6959457,Assault,2018.0,10,18,Friday    ,6
25947,-79.3820572,43.668350200000006,Assault,2018.0,10,2,Saturday  ,7
25948,-79.3974152,43.6485405,Assault,2018.0,3,11,Wednesday ,4
25949,-79.23449709999998,43.793556200000005,Assault,2018.0,3,15,Wednesday ,4
25950,-79.4191132,43.730873100000004,Assault,2019.0,2,15,Wednesday ,4
25951,-79.37792209999999,43.7217369,Assault,2019.0,3,3,Sunday    ,1
25952,-79.22225949999999,43.75103,Robbery - Other,2019.0,3,12,Saturday  ,7
25953,-79.22225949999999,43.75103,Assault,2019.0,3,12,Saturday  ,7
25954,-79.4148483,43.776950799999995,Assault,2019.0,4,13,Wednesday ,4
25955,-79.4148483,43.776950799999995,Assault,2019.0,4,13,Wednesday ,4
25956,-79.1577835,43.7938499,Assault,2019.0,4,0,Thursday  ,5
25957,-79.3912277,43.711132,Assault,2018.0,2,23,Friday    ,6
25958,-79.3912277,43.711132,Assault,2018.0,2,23,Friday    ,6
25959,-79.1877823,43.7727051,Robbery - Other,2019.0,11,1,Thursday  ,5
25960,-79.37207790000001,43.653957399999996,Assault,2019.0,12,17,Friday    ,6
25961,-79.4754868,43.6803474,Assault,2019.0,2,18,Thursday  ,5
25962,-79.3694611,43.654525799999995,Pointing A Firearm,2019.0,6,15,Friday    ,6
25963,-79.3923264,43.6460571,Robbery - Other,2019.0,6,3,Saturday  ,7
25964,-79.3845978,43.6649399,Robbery - Mugging,2019.0,6,3,Saturday  ,7
25965,-79.4184189,43.6635857,Assault,2019.0,6,20,Saturday  ,7
25966,-79.49172970000001,43.7530251,Assault,2019.0,7,0,Saturday  ,7
25967,-79.49172970000001,43.7530251,Assault,2019.0,7,0,Saturday  ,7
25968,-79.49172970000001,43.7530251,Assault,2019.0,7,0,Saturday  ,7
25969,-79.23126979999999,43.8008652,Assault With Weapon,2019.0,7,2,Saturday  ,7
25970,-79.28836059999999,43.6912346,Assault,2019.0,7,19,Wednesday ,4
25971,-79.37496949999999,43.655151399999994,Assault,2019.0,6,1,Friday    ,6
25972,-79.49674990000001,43.6122398,Assault,2019.0,6,12,Thursday  ,5
25973,-79.3175278,43.7630234,Robbery - Mugging,2019.0,6,22,Monday    ,2
25974,-79.3794937,43.723712899999995,Assault,2019.0,6,8,Friday    ,6
25975,-79.3625717,43.6568069,Assault With Weapon,2019.0,6,10,Friday    ,6
25976,-79.22532650000001,43.759826700000005,Assault,2019.0,6,22,Friday    ,6
25977,-79.3722382,43.661228200000004,Assault With Weapon,2019.0,6,9,Wednesday ,4
25978,-79.18686679999999,43.7706146,Assault,2019.0,6,9,Thursday  ,5
25979,-79.4524536,43.656322499999995,Assault,2019.0,6,18,Saturday  ,7
25980,-79.36531070000001,43.6542625,Assault,2019.0,7,0,Friday    ,6
25981,-79.39504240000001,43.6454735,Assault,2019.0,10,2,Sunday    ,1
25982,-79.4021912,43.6426544,Assault,2019.0,4,3,Monday    ,2
25983,-79.4239578,43.6541252,Assault,2018.0,7,14,Tuesday   ,3
25984,-79.3015976,43.68767929999999,Assault,2019.0,8,15,Wednesday ,4
25985,-79.3815842,43.6579094,Assault,2018.0,11,1,Wednesday ,4
25986,-79.3737793,43.667297399999995,Robbery - Mugging,2018.0,11,1,Wednesday ,4
25987,-79.3837891,43.6630249,Robbery - Mugging,2018.0,12,21,Tuesday   ,3
25988,-79.4825287,43.7285652,Assault,2018.0,12,12,Saturday  ,7
25989,-79.31482700000001,43.6903839,Theft From Mail / Bag / Key,2019.0,12,5,Saturday  ,7
25990,-79.24781800000001,43.8240013,Assault,2018.0,12,16,Wednesday ,4
25991,-79.2815933,43.8106232,Robbery - Purse Snatch,2018.0,12,0,Saturday  ,7
25992,-79.3182678,43.7563477,Assault With Weapon,2019.0,1,15,Tuesday   ,3
25993,-79.428154,43.6679573,Assault - Force/Thrt/Impede,2019.0,1,19,Tuesday   ,3
25994,-79.37219240000002,43.6491318,Assault,2019.0,4,14,Tuesday   ,3
25995,-79.3018341,43.6881485,Assault,2019.0,6,22,Tuesday   ,3
25996,-79.51802059999999,43.6006851,Assault,2019.0,3,22,Sunday    ,1
25997,-79.49882509999999,43.684478799999994,Assault,2019.0,3,7,Wednesday ,4
25998,-79.3462677,43.678672799999994,Aggravated Assault,2019.0,5,18,Sunday    ,1
25999,-79.40009309999999,43.644455,Assault With Weapon,2019.0,5,18,Sunday    ,1
26000,-79.40009309999999,43.644455,Assault,2019.0,5,18,Sunday    ,1
26001,-79.4691238,43.777946500000006,Assault,2019.0,5,13,Sunday    ,1
26002,-79.2331238,43.8126831,Unlawfully Causing Bodily Harm,2019.0,5,22,Sunday    ,1
26003,-79.2331238,43.8126831,Assault,2019.0,5,22,Sunday    ,1
26004,-79.5147705,43.7672119,Assault,2019.0,5,2,Saturday  ,7
26005,-79.2844391,43.727581,Discharge Firearm With Intent,2019.0,5,1,Saturday  ,7
26006,-79.2844391,43.727581,Discharge Firearm With Intent,2019.0,5,1,Saturday  ,7
26007,-79.555603,43.714325,Assault,2019.0,5,16,Saturday  ,7
26008,-79.404007,43.6471901,Assault With Weapon,2019.0,5,7,Monday    ,2
26009,-79.239296,43.740593,Assault,2019.0,5,23,Monday    ,2
26010,-79.308403,43.7366409,Discharge Firearm With Intent,2019.0,5,2,Saturday  ,7
26011,-79.308403,43.7366409,Pointing A Firearm,2019.0,5,2,Saturday  ,7
26012,-79.4410553,43.7934532,Assault,2019.0,5,9,Monday    ,2
26013,-79.59777829999999,43.754585299999995,Robbery - Swarming,2019.0,5,21,Monday    ,2
26014,-79.30474090000001,43.6662216,Assault With Weapon,2019.0,5,21,Monday    ,2
26015,-79.3701248,43.6561661,Robbery - Mugging,2018.0,6,1,Wednesday ,4
26016,-79.19947049999999,43.7654495,Assault,2019.0,4,16,Friday    ,6
26017,-79.5227585,43.7725792,Assault,2019.0,4,12,Friday    ,6
